table,row_key,column,v1_1_value,gold_v2_value,note
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=category_match|method=wilson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=category_match|method=wilson,ci_low,0.825343,0.773352,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=category_match|method=wilson,ci_high,0.960123,0.930859,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=passed|method=clopper_pearson,k,64,61,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=passed|method=clopper_pearson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=passed|method=clopper_pearson,ci_low,0.822714,0.769912,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=passed|method=clopper_pearson,ci_high,0.967892,0.939487,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=passed|method=wilson,k,64,61,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=passed|method=wilson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=passed|method=wilson,ci_low,0.825343,0.773352,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|metric=passed|method=wilson,ci_high,0.960123,0.930859,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=category_match|method=clopper_pearson,k,65,62,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=category_match|method=clopper_pearson,estimate,0.928571,0.885714,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=category_match|method=clopper_pearson,ci_low,0.841128,0.787172,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=category_match|method=clopper_pearson,ci_high,0.976402,0.949348,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=category_match|method=wilson,k,65,62,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=category_match|method=wilson,estimate,0.928571,0.885714,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=category_match|method=wilson,ci_low,0.843446,0.790358,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=category_match|method=wilson,ci_high,0.969106,0.940939,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=passed|method=clopper_pearson,k,65,62,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=passed|method=clopper_pearson,estimate,0.928571,0.885714,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=passed|method=clopper_pearson,ci_low,0.841128,0.787172,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=passed|method=clopper_pearson,ci_high,0.976402,0.949348,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=passed|method=wilson,k,65,62,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=passed|method=wilson,estimate,0.928571,0.885714,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=passed|method=wilson,ci_low,0.843446,0.790358,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|metric=passed|method=wilson,ci_high,0.969106,0.940939,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=category_match|method=clopper_pearson,k,193,184,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=category_match|method=clopper_pearson,estimate,0.919048,0.876190,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=category_match|method=clopper_pearson,ci_low,0.873551,0.823873,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=category_match|method=clopper_pearson,ci_high,0.952136,0.917506,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=category_match|method=wilson,k,193,184,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=category_match|method=wilson,estimate,0.919048,0.876190,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=category_match|method=wilson,ci_low,0.874195,0.824774,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=category_match|method=wilson,ci_high,0.948845,0.914092,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=passed|method=clopper_pearson,k,193,184,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=passed|method=clopper_pearson,estimate,0.919048,0.876190,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=passed|method=clopper_pearson,ci_low,0.873551,0.823873,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=passed|method=clopper_pearson,ci_high,0.952136,0.917506,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=passed|method=wilson,k,193,184,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=passed|method=wilson,estimate,0.919048,0.876190,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=passed|method=wilson,ci_low,0.874195,0.824774,
rates_by_run.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=pooled|metric=passed|method=wilson,ci_high,0.948845,0.914092,
rates_run_spread.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match,mean,0.914286,0.871429,
rates_run_spread.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match,min,0.914286,0.871429,
rates_run_spread.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match,max,0.914286,0.871429,
rates_run_spread.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed,mean,0.914286,0.871429,
rates_run_spread.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed,min,0.914286,0.871429,
rates_run_spread.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed,max,0.914286,0.871429,
rates_run_spread.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match,mean,0.914286,0.871429,
rates_run_spread.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match,min,0.900000,0.857143,
rates_run_spread.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match,max,0.928571,0.885714,
rates_run_spread.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed,mean,0.909524,0.866667,
rates_run_spread.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed,min,0.900000,0.857143,
rates_run_spread.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed,max,0.928571,0.885714,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match,mean,0.919048,0.895238,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match,min,0.914286,0.885714,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match,max,0.928571,0.900000,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed,mean,0.914286,0.890476,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed,sd_sample,0.000000,0.016496,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed,min,0.914286,0.871429,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed,max,0.914286,0.900000,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed,range,0.000000,0.028571,
rates_run_spread.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed,max_pairwise_abs_delta,0.000000,0.028571,
rates_run_spread.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match,mean,0.804762,0.790476,
rates_run_spread.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match,min,0.785714,0.771429,
rates_run_spread.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match,max,0.814286,0.800000,
rates_run_spread.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=passed,mean,0.804762,0.790476,
rates_run_spread.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=passed,min,0.785714,0.771429,
rates_run_spread.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=passed,max,0.814286,0.800000,
rates_run_spread.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|metric=category_match,mean,0.919048,0.876190,
rates_run_spread.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|metric=category_match,min,0.914286,0.871429,
rates_run_spread.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|metric=category_match,max,0.928571,0.885714,
rates_run_spread.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|metric=passed,mean,0.919048,0.876190,
rates_run_spread.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|metric=passed,min,0.914286,0.871429,
rates_run_spread.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|metric=passed,max,0.928571,0.885714,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-015,k,5,0,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-015,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-020,k,0,5,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-020,rate,0.000000,1.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-021,k,5,0,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-021,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-051,k,5,0,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-051,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-054,k,5,0,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=category_match|case_id=case-054,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-015,k,5,0,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-015,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-020,k,0,5,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-020,rate,0.000000,1.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-021,k,5,0,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-021,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-051,k,5,0,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-051,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-054,k,5,0,
per_case_instability.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|metric=passed|case_id=case-054,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-015,k,3,0,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-015,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-020,k,0,3,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-020,rate,0.000000,1.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-021,k,3,0,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-021,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-051,k,3,0,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-051,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-054,k,3,0,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=category_match|case_id=case-054,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-015,k,3,0,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-015,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-020,k,0,3,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-020,rate,0.000000,1.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-021,k,3,0,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-021,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-051,k,3,0,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-051,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-054,k,3,0,
per_case_instability.csv,exp_id=e1_v2a|run_id=e1_v2a_20260915T153333Z|prompt_version=v2a|metric=passed|case_id=case-054,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-015,k,3,0,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-015,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-020,k,0,3,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-020,rate,0.000000,1.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-021,k,3,0,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-021,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-051,k,3,0,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-051,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-054,k,1,2,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=category_match|case_id=case-054,rate,0.333333,0.666667,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-015,k,3,0,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-015,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-020,k,0,3,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-020,rate,0.000000,1.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-021,k,3,0,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-021,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-051,k,3,0,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-051,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-054,k,1,2,
per_case_instability.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|metric=passed|case_id=case-054,rate,0.333333,0.666667,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-015,k,3,0,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-015,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-020,k,0,3,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-020,rate,0.000000,1.000000,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-021,k,3,0,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-021,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-051,k,3,0,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-051,rate,1.000000,0.000000,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-054,k,0,3,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=category_match|case_id=case-054,rate,0.000000,1.000000,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=passed|case_id=case-015,k,3,0,
per_case_instability.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|metric=passed|case_id=case-015,rate,1.000000,0.000000,
